order_id,customer_id,merchant_id,category,item_count,unit_price,total_amount,order_status,payment_method,order_date
ORD-100249,CUST-2218,MCH-150,Home & Kitchen,2,79,162.99,Delivered,Apple Pay,2026-05-29
ORD-100250,CUST-5496,MCH-626,Health & Personal Care,2,137,274,Delivered,Apple Pay,2026-04-27
ORD-100251,CUST-5735,MCH-639,Electronics,2,36.21,82.41,Delivered,Credit Card,2026-08-01
ORD-100252,CUST-5555,MCH-179,Books & Media,1,82.68,87.67,Delivered,UPI / NetBanking,2026-05-23
ORD-100253,CUST-9050,MCH-120,Books & Media,1,18.43,23.42,Delivered,PayPal,2026-06-19
ORD-100254,CUST-4446,MCH-697,Electronics,5,15.7,83.49,Shipped,Apple Pay,2026-06-30
ORD-100255,CUST-2045,MCH-196,Sports & Fitness,2,19.78,39.56,Shipped,Stripe,2026-04-22
ORD-100256,CUST-7893,MCH-728,Health & Personal Care,1,16.67,16.67,Delivered,PayPal,2026-07-11
ORD-100257,CUST-2693,MCH-508,Electronics,1,11.44,21.43,Shipped,Stripe,2026-07-21
ORD-100258,CUST-4436,MCH-779,Apparel & Fashion,2,18.98,42.95,Delivered,Stripe,2026-09-21
ORD-100259,CUST-9754,MCH-246,Electronics,3,74.34,228.01,Shipped,UPI / NetBanking,2026-07-13
ORD-100260,CUST-6895,MCH-503,Apparel & Fashion,4,17.5,79.99,Processing,PayPal,2026-04-20
ORD-100261,CUST-4354,MCH-193,Health & Personal Care,5,19.45,97.25,Delivered,Stripe,2026-04-05
ORD-100262,CUST-1225,MCH-525,Apparel & Fashion,1,86.97,91.96,Processing,Stripe,2026-09-07
ORD-100263,CUST-5893,MCH-466,Electronics,1,22.16,27.15,Delivered,Apple Pay,2026-05-06
ORD-100264,CUST-8022,MCH-711,Sports & Fitness,1,53.69,53.69,Delivered,Apple Pay,2026-08-07
ORD-100265,CUST-6600,MCH-476,Electronics,3,9.28,27.84,Delivered,Stripe,2026-05-24
ORD-100266,CUST-8996,MCH-503,Sports & Fitness,1,31.73,36.72,Delivered,Stripe,2026-07-23
ORD-100267,CUST-8683,MCH-524,Home & Kitchen,1,48.81,53.8,Delivered,Apple Pay,2026-06-11
ORD-100268,CUST-5642,MCH-471,Electronics,1,14.46,14.46,Delivered,Apple Pay,2026-05-16
ORD-100269,CUST-8679,MCH-656,Books & Media,3,61.57,184.71,Delivered,Stripe,2026-04-23
ORD-100270,CUST-9208,MCH-520,Books & Media,2,16.26,32.52,Cancelled,Stripe,2026-05-11
ORD-100271,CUST-8339,MCH-254,Electronics,3,31.07,103.2,Delivered,PayPal,2026-06-01
ORD-100272,CUST-3205,MCH-313,Home & Kitchen,2,28.2,56.4,Delivered,Stripe,2026-06-29
ORD-100273,CUST-2069,MCH-619,Books & Media,1,29.89,29.89,Delivered,Apple Pay,2026-05-20
ORD-100274,CUST-4444,MCH-676,Health & Personal Care,2,13.31,31.61,Delivered,Stripe,2026-05-29
ORD-100275,CUST-2060,MCH-515,Electronics,1,42.9,47.89,Processing,Apple Pay,2026-07-30
ORD-100276,CUST-3327,MCH-401,Electronics,1,45.52,55.51,Delivered,UPI / NetBanking,2026-06-07
ORD-100277,CUST-4420,MCH-677,Home & Kitchen,1,39.16,39.16,Delivered,Stripe,2026-09-09
ORD-100278,CUST-1301,MCH-647,Apparel & Fashion,1,81.91,86.9,Delivered,Stripe,2026-04-17
ORD-100279,CUST-1606,MCH-529,Sports & Fitness,1,17.88,22.87,Delivered,Credit Card,2026-05-19
ORD-100280,CUST-4170,MCH-505,Apparel & Fashion,1,26.05,26.05,Delivered,PayPal,2026-05-16
ORD-100281,CUST-1699,MCH-499,Electronics,1,80.15,80.15,Delivered,Credit Card,2026-08-12
ORD-100282,CUST-6088,MCH-480,Apparel & Fashion,5,87.55,437.75,Shipped,PayPal,2026-04-22
ORD-100283,CUST-1190,MCH-211,Electronics,2,15.87,36.73,Delivered,Credit Card,2026-04-07
ORD-100284,CUST-1980,MCH-127,Apparel & Fashion,1,14.36,24.35,Processing,PayPal,2026-09-21
ORD-100285,CUST-3975,MCH-216,Sports & Fitness,1,75.34,75.34,Delivered,Credit Card,2026-08-27
ORD-100286,CUST-7102,MCH-531,Health & Personal Care,3,41.89,125.67,Delivered,Stripe,2026-08-09
ORD-100287,CUST-2184,MCH-775,Apparel & Fashion,1,57.21,57.21,Shipped,UPI / NetBanking,2026-06-08
ORD-100288,CUST-4327,MCH-731,Books & Media,1,31.06,36.05,Delivered,Stripe,2026-08-03
ORD-100289,CUST-4394,MCH-563,Apparel & Fashion,2,19.68,49.35,Delivered,PayPal,2026-08-30
ORD-100290,CUST-9319,MCH-316,Home & Kitchen,1,12.55,17.54,Shipped,Stripe,2026-06-11
ORD-100291,CUST-2816,MCH-303,Books & Media,4,12.2,53.79,Delivered,PayPal,2026-05-08
ORD-100292,CUST-6854,MCH-349,Health & Personal Care,1,47.16,47.16,Processing,PayPal,2026-04-16
ORD-100293,CUST-7709,MCH-285,Electronics,2,204.02,418.03,Delivered,Apple Pay,2026-09-09
ORD-100294,CUST-1569,MCH-708,Books & Media,2,17.88,40.75,Processing,Apple Pay,2026-07-27
ORD-100295,CUST-6442,MCH-147,Home & Kitchen,2,116.68,233.36,Delivered,Credit Card,2026-08-07
ORD-100296,CUST-2895,MCH-652,Sports & Fitness,1,144.7,144.7,Shipped,PayPal,2026-07-21
ORD-100297,CUST-3733,MCH-406,Books & Media,1,32.42,32.42,Delivered,PayPal,2026-04-15
ORD-100298,CUST-4863,MCH-775,Apparel & Fashion,1,10.64,15.63,Delivered,PayPal,2026-07-16
ORD-100299,CUST-8455,MCH-583,Health & Personal Care,1,10.7,10.7,Delivered,UPI / NetBanking,2026-07-22
ORD-100300,CUST-5014,MCH-404,Health & Personal Care,5,83.22,416.1,Delivered,Stripe,2026-07-13
ORD-100301,CUST-2686,MCH-157,Electronics,1,11.36,16.35,Delivered,Stripe,2026-08-05
ORD-100302,CUST-4009,MCH-755,Home & Kitchen,1,72.89,72.89,Processing,PayPal,2026-08-19
ORD-100303,CUST-8806,MCH-727,Apparel & Fashion,5,16.91,94.54,Delivered,UPI / NetBanking,2026-08-17
ORD-100304,CUST-1154,MCH-218,Electronics,1,13.91,23.9,Delivered,PayPal,2026-09-16
ORD-100305,CUST-2409,MCH-315,Electronics,3,37.55,112.65,Delivered,Apple Pay,2026-06-10
ORD-100306,CUST-1784,MCH-634,Home & Kitchen,2,25.25,50.5,Processing,Apple Pay,2026-06-14
ORD-100307,CUST-9096,MCH-295,Apparel & Fashion,3,15.32,55.95,Delivered,Stripe,2026-07-11
ORD-100308,CUST-8560,MCH-697,Electronics,1,35.44,35.44,Delivered,PayPal,2026-09-06
ORD-100309,CUST-8343,MCH-638,Sports & Fitness,1,15.58,20.57,Delivered,Stripe,2026-06-02
ORD-100310,CUST-8206,MCH-257,Sports & Fitness,1,16.58,26.57,Processing,UPI / NetBanking,2026-09-12
ORD-100311,CUST-6596,MCH-473,Books & Media,4,29.13,116.52,Delivered,Credit Card,2026-05-25
ORD-100312,CUST-6801,MCH-675,Apparel & Fashion,4,44.25,181.99,Delivered,UPI / NetBanking,2026-08-15
ORD-100313,CUST-3806,MCH-249,Health & Personal Care,1,17.82,27.81,Shipped,Apple Pay,2026-07-09
ORD-100314,CUST-1537,MCH-377,Health & Personal Care,5,18.1,90.5,Delivered,UPI / NetBanking,2026-08-23
ORD-100315,CUST-6986,MCH-162,Electronics,1,13.57,13.57,Delivered,Credit Card,2026-06-24
ORD-100316,CUST-2841,MCH-507,Apparel & Fashion,1,34.51,34.51,Delivered,Stripe,2026-04-02
ORD-100317,CUST-9716,MCH-277,Health & Personal Care,1,29.53,34.52,Delivered,Credit Card,2026-05-07
ORD-100318,CUST-7971,MCH-324,Apparel & Fashion,1,17.16,22.15,Delivered,PayPal,2026-03-30
ORD-100319,CUST-6625,MCH-513,Electronics,1,47.42,52.41,Processing,Credit Card,2026-09-09
ORD-100320,CUST-3950,MCH-185,Home & Kitchen,1,55.6,55.6,Delivered,Apple Pay,2026-06-06
ORD-100321,CUST-8992,MCH-490,Apparel & Fashion,3,31.6,99.79,Delivered,PayPal,2026-08-08
ORD-100322,CUST-5780,MCH-541,Apparel & Fashion,1,22.23,27.22,Delivered,Stripe,2026-04-17
ORD-100323,CUST-3368,MCH-556,Books & Media,1,10.58,15.57,Processing,Credit Card,2026-07-21
ORD-100324,CUST-7655,MCH-259,Apparel & Fashion,1,78.32,83.31,Delivered,Credit Card,2026-06-25
ORD-100325,CUST-9173,MCH-308,Home & Kitchen,2,41.13,82.26,Delivered,Stripe,2026-08-05
ORD-100326,CUST-5495,MCH-761,Books & Media,4,15.76,63.04,Delivered,PayPal,2026-06-03
ORD-100327,CUST-7002,MCH-509,Home & Kitchen,1,40.36,45.35,Delivered,Credit Card,2026-06-01
ORD-100328,CUST-7614,MCH-136,Health & Personal Care,3,53.3,159.9,Shipped,Apple Pay,2026-07-30
ORD-100329,CUST-6919,MCH-263,Home & Kitchen,5,27.77,143.84,Delivered,Stripe,2026-04-10
ORD-100330,CUST-1853,MCH-785,Apparel & Fashion,1,15.82,15.82,Delivered,PayPal,2026-07-30
ORD-100331,CUST-5146,MCH-749,Electronics,2,39.93,89.85,Delivered,Stripe,2026-04-28
ORD-100332,CUST-4769,MCH-570,Apparel & Fashion,1,33.08,43.07,Delivered,UPI / NetBanking,2026-07-11
ORD-100333,CUST-1574,MCH-488,Home & Kitchen,3,11.67,40,Delivered,Stripe,2026-05-02
ORD-100334,CUST-2148,MCH-611,Electronics,3,65.12,195.36,Delivered,PayPal,2026-08-21
ORD-100335,CUST-7293,MCH-672,Health & Personal Care,1,126.31,131.3,Delivered,Apple Pay,2026-03-30
ORD-100336,CUST-7457,MCH-239,Books & Media,1,14.16,24.15,Delivered,PayPal,2026-04-15
ORD-100337,CUST-8509,MCH-119,Electronics,4,25.03,110.11,Delivered,Stripe,2026-09-05
ORD-100338,CUST-5777,MCH-765,Home & Kitchen,1,48.3,48.3,Delivered,Stripe,2026-03-31
ORD-100339,CUST-4854,MCH-367,Sports & Fitness,1,36.65,36.65,Delivered,Credit Card,2026-04-19
ORD-100340,CUST-3491,MCH-205,Apparel & Fashion,1,23.68,33.67,Processing,Stripe,2026-07-07
ORD-100341,CUST-4124,MCH-572,Books & Media,1,29.22,34.21,Shipped,Stripe,2026-05-14
ORD-100342,CUST-6691,MCH-747,Electronics,1,56.16,61.15,Shipped,Credit Card,2026-09-06
ORD-100343,CUST-4051,MCH-471,Electronics,2,28.61,57.22,Delivered,Stripe,2026-04-01
ORD-100344,CUST-1004,MCH-375,Books & Media,2,25.09,60.17,Delivered,Credit Card,2026-06-18
ORD-100345,CUST-6222,MCH-572,Apparel & Fashion,1,276.83,276.83,Delivered,Stripe,2026-06-21
ORD-100346,CUST-6315,MCH-339,Apparel & Fashion,3,10.57,41.7,Shipped,Stripe,2026-05-26
ORD-100347,CUST-5869,MCH-658,Home & Kitchen,3,71.89,215.67,Processing,Stripe,2026-06-12
ORD-100348,CUST-1876,MCH-449,Health & Personal Care,2,20.71,41.42,Delivered,UPI / NetBanking,2026-05-07
ORD-100349,CUST-8027,MCH-107,Apparel & Fashion,2,67.64,140.27,Processing,Credit Card,2026-06-30
ORD-100350,CUST-5142,MCH-570,Apparel & Fashion,1,79.17,84.16,Processing,Stripe,2026-07-05
ORD-100351,CUST-7966,MCH-180,Books & Media,1,11.48,11.48,Delivered,Credit Card,2026-06-14
ORD-100352,CUST-8079,MCH-743,Home & Kitchen,1,45.11,45.11,Delivered,Credit Card,2026-05-19
ORD-100353,CUST-8987,MCH-392,Home & Kitchen,1,26.33,26.33,Cancelled,Stripe,2026-04-21
ORD-100354,CUST-7799,MCH-279,Home & Kitchen,3,9.3,27.9,Delivered,Credit Card,2026-09-20
ORD-100355,CUST-5465,MCH-363,Apparel & Fashion,3,18.57,60.7,Delivered,PayPal,2026-05-30
ORD-100356,CUST-1635,MCH-516,Sports & Fitness,2,20.16,40.32,Processing,PayPal,2026-08-27
ORD-100357,CUST-2693,MCH-712,Sports & Fitness,1,137.68,142.67,Delivered,Stripe,2026-09-17
ORD-100358,CUST-5752,MCH-226,Health & Personal Care,3,11.67,45,Delivered,UPI / NetBanking,2026-04-24
ORD-100359,CUST-9311,MCH-221,Apparel & Fashion,2,76.06,152.12,Delivered,Credit Card,2026-08-14
ORD-100360,CUST-1830,MCH-518,Apparel & Fashion,5,9.21,51.04,Delivered,Credit Card,2026-09-20
ORD-100361,CUST-6177,MCH-252,Sports & Fitness,5,53.93,269.65,Delivered,Credit Card,2026-09-05
ORD-100362,CUST-9932,MCH-290,Apparel & Fashion,3,64.76,194.28,Delivered,Stripe,2026-05-01
ORD-100363,CUST-9308,MCH-395,Apparel & Fashion,4,9.28,37.12,Delivered,Stripe,2026-09-06
ORD-100364,CUST-6949,MCH-767,Sports & Fitness,2,35.11,80.21,Delivered,PayPal,2026-04-28
ORD-100365,CUST-3838,MCH-152,Apparel & Fashion,1,24.35,24.35,Delivered,UPI / NetBanking,2026-04-07
ORD-100366,CUST-2150,MCH-406,Apparel & Fashion,1,8.64,18.63,Delivered,PayPal,2026-08-09
ORD-100367,CUST-8560,MCH-595,Apparel & Fashion,1,60.76,60.76,Delivered,Credit Card,2026-05-29
ORD-100368,CUST-2931,MCH-678,Sports & Fitness,2,17.82,40.63,Processing,Stripe,2026-05-09
ORD-100369,CUST-2664,MCH-421,Electronics,2,106.37,217.73,Delivered,Stripe,2026-09-17
ORD-100370,CUST-2081,MCH-481,Home & Kitchen,1,30.84,35.83,Delivered,UPI / NetBanking,2026-09-07
ORD-100371,CUST-1512,MCH-340,Home & Kitchen,5,30.18,150.9,Delivered,Stripe,2026-04-08
ORD-100372,CUST-8805,MCH-337,Health & Personal Care,1,118.77,123.76,Delivered,UPI / NetBanking,2026-07-29
ORD-100373,CUST-6237,MCH-452,Apparel & Fashion,2,40.52,86.03,Cancelled,PayPal,2026-05-25
ORD-100374,CUST-1559,MCH-540,Apparel & Fashion,1,34.55,34.55,Cancelled,Credit Card,2026-03-31
ORD-100375,CUST-4672,MCH-221,Electronics,1,135.04,145.03,Processing,Credit Card,2026-04-10
ORD-100376,CUST-8404,MCH-194,Apparel & Fashion,2,38.97,77.94,Delivered,Apple Pay,2026-07-25
ORD-100377,CUST-4343,MCH-161,Apparel & Fashion,1,21.75,26.74,Delivered,UPI / NetBanking,2026-09-19
ORD-100378,CUST-5070,MCH-193,Home & Kitchen,1,35.38,45.37,Shipped,Credit Card,2026-09-16
ORD-100379,CUST-1580,MCH-368,Health & Personal Care,2,16.51,33.02,Delivered,PayPal,2026-09-14
ORD-100380,CUST-8004,MCH-759,Health & Personal Care,1,53.25,58.24,Delivered,Stripe,2026-06-12
ORD-100381,CUST-9130,MCH-173,Apparel & Fashion,4,57.63,230.52,Delivered,Credit Card,2026-04-24
ORD-100382,CUST-4147,MCH-464,Home & Kitchen,1,18.69,18.69,Delivered,UPI / NetBanking,2026-08-06
ORD-100383,CUST-5249,MCH-767,Electronics,2,63.47,126.94,Delivered,Stripe,2026-05-03
ORD-100384,CUST-2679,MCH-502,Health & Personal Care,5,32.97,169.84,Delivered,Credit Card,2026-07-15
ORD-100385,CUST-4506,MCH-741,Sports & Fitness,1,28.03,28.03,Delivered,UPI / NetBanking,2026-08-20
ORD-100386,CUST-8253,MCH-656,Books & Media,2,33.96,67.92,Delivered,Stripe,2026-07-09
ORD-100387,CUST-3744,MCH-190,Apparel & Fashion,3,54.81,174.42,Delivered,Apple Pay,2026-04-01
ORD-100388,CUST-6188,MCH-656,Apparel & Fashion,3,20.24,70.71,Delivered,Credit Card,2026-08-22
ORD-100389,CUST-3141,MCH-417,Electronics,2,50.65,101.3,Delivered,Stripe,2026-05-14
ORD-100390,CUST-7617,MCH-535,Apparel & Fashion,2,36.95,78.89,Delivered,Stripe,2026-06-07
ORD-100391,CUST-3479,MCH-528,Apparel & Fashion,3,87.07,261.21,Processing,Credit Card,2026-07-14
ORD-100392,CUST-7484,MCH-610,Apparel & Fashion,3,32.45,97.35,Processing,Stripe,2026-03-27
ORD-100393,CUST-8421,MCH-259,Apparel & Fashion,1,75.88,75.88,Refunded,Apple Pay,2026-08-29
ORD-100394,CUST-5452,MCH-756,Electronics,4,43.62,174.48,Refunded,Stripe,2026-07-07
ORD-100395,CUST-6881,MCH-715,Electronics,1,72.72,72.72,Delivered,Stripe,2026-07-29
ORD-100396,CUST-7665,MCH-376,Electronics,1,13.86,18.85,Delivered,Stripe,2026-09-02
ORD-100397,CUST-3849,MCH-260,Apparel & Fashion,1,11.98,16.97,Shipped,Credit Card,2026-07-19
ORD-100398,CUST-8390,MCH-666,Home & Kitchen,3,41.78,135.33,Shipped,Apple Pay,2026-05-11
ORD-100399,CUST-7905,MCH-479,Electronics,1,10.12,15.11,Cancelled,Credit Card,2026-04-18
ORD-100400,CUST-3489,MCH-350,Health & Personal Care,3,10.97,42.9,Delivered,Credit Card,2026-07-10
ORD-100401,CUST-5611,MCH-691,Apparel & Fashion,2,25.48,50.96,Cancelled,Credit Card,2026-08-23
ORD-100402,CUST-3839,MCH-102,Electronics,1,15.99,25.98,Delivered,Credit Card,2026-08-24
ORD-100403,CUST-9527,MCH-186,Health & Personal Care,1,18.06,18.06,Delivered,PayPal,2026-09-20
ORD-100404,CUST-6878,MCH-538,Electronics,1,18.79,23.78,Delivered,Stripe,2026-06-23
ORD-100405,CUST-7303,MCH-757,Books & Media,1,9.79,9.79,Delivered,Credit Card,2026-09-10
ORD-100406,CUST-1851,MCH-109,Books & Media,4,74.23,306.91,Delivered,Credit Card,2026-04-09
ORD-100407,CUST-2687,MCH-643,Home & Kitchen,1,17.51,22.5,Shipped,Apple Pay,2026-05-27
ORD-100408,CUST-7833,MCH-335,Books & Media,1,21.14,21.14,Delivered,Apple Pay,2026-05-18
ORD-100409,CUST-3427,MCH-432,Apparel & Fashion,1,73.28,78.27,Cancelled,Credit Card,2026-06-08
ORD-100410,CUST-5000,MCH-566,Books & Media,1,29.29,39.28,Delivered,Credit Card,2026-08-18
ORD-100411,CUST-6052,MCH-394,Electronics,2,42.68,85.36,Delivered,Credit Card,2026-05-30
ORD-100412,CUST-3738,MCH-108,Apparel & Fashion,1,29.52,29.52,Delivered,Credit Card,2026-05-22
ORD-100413,CUST-6732,MCH-367,Apparel & Fashion,1,38.92,43.91,Delivered,Stripe,2026-09-17
ORD-100414,CUST-6387,MCH-105,Books & Media,1,40.37,45.36,Delivered,Stripe,2026-06-19
ORD-100415,CUST-9002,MCH-669,Electronics,1,15.84,20.83,Delivered,PayPal,2026-05-21
ORD-100416,CUST-6536,MCH-567,Apparel & Fashion,2,53.96,112.91,Shipped,Stripe,2026-07-25
ORD-100417,CUST-4913,MCH-205,Home & Kitchen,5,9.19,50.94,Processing,Credit Card,2026-04-29
ORD-100418,CUST-2066,MCH-527,Home & Kitchen,1,18.25,18.25,Delivered,Stripe,2026-08-07
ORD-100419,CUST-8723,MCH-235,Apparel & Fashion,4,100.6,407.39,Processing,Credit Card,2026-04-08
ORD-100420,CUST-5380,MCH-797,Sports & Fitness,1,36.68,41.67,Delivered,Stripe,2026-08-26
ORD-100421,CUST-5107,MCH-300,Books & Media,4,9.5,42.99,Delivered,PayPal,2026-04-18
ORD-100422,CUST-6726,MCH-743,Apparel & Fashion,1,33.67,33.67,Delivered,Stripe,2026-06-20
ORD-100423,CUST-4373,MCH-376,Books & Media,1,64.59,74.58,Processing,Stripe,2026-07-21
ORD-100424,CUST-9945,MCH-619,Apparel & Fashion,1,67.08,67.08,Processing,Stripe,2026-08-08
ORD-100425,CUST-3082,MCH-667,Electronics,1,9.36,19.35,Delivered,Credit Card,2026-04-03
ORD-100426,CUST-9967,MCH-390,Electronics,2,35.53,76.05,Refunded,Credit Card,2026-03-30
ORD-100427,CUST-7748,MCH-760,Health & Personal Care,2,89.89,179.78,Delivered,Stripe,2026-07-30
ORD-100428,CUST-1417,MCH-589,Apparel & Fashion,1,114.62,114.62,Processing,Stripe,2026-07-28
ORD-100429,CUST-9306,MCH-125,Books & Media,3,42.77,138.3,Delivered,UPI / NetBanking,2026-07-16
ORD-100430,CUST-9808,MCH-149,Books & Media,1,9.1,9.1,Refunded,Apple Pay,2026-09-12
ORD-100431,CUST-4974,MCH-483,Electronics,1,36.42,41.41,Cancelled,Stripe,2026-08-14
ORD-100432,CUST-4267,MCH-744,Electronics,1,39.67,39.67,Delivered,Stripe,2026-08-09
ORD-100433,CUST-1825,MCH-509,Apparel & Fashion,1,10.67,10.67,Delivered,PayPal,2026-04-25
ORD-100434,CUST-8668,MCH-730,Electronics,1,9.06,9.06,Shipped,Stripe,2026-04-07
ORD-100435,CUST-6745,MCH-543,Electronics,2,49.42,103.83,Shipped,Credit Card,2026-09-15
ORD-100436,CUST-1412,MCH-120,Home & Kitchen,2,15.51,36.01,Delivered,PayPal,2026-06-08
ORD-100437,CUST-8543,MCH-664,Apparel & Fashion,1,80.87,80.87,Delivered,Stripe,2026-08-05
ORD-100438,CUST-8587,MCH-280,Home & Kitchen,3,11.19,38.56,Delivered,Apple Pay,2026-05-20
ORD-100439,CUST-1728,MCH-307,Electronics,2,31.17,67.33,Delivered,PayPal,2026-09-20
ORD-100440,CUST-8164,MCH-644,Apparel & Fashion,1,114.18,114.18,Delivered,PayPal,2026-07-01
ORD-100441,CUST-9867,MCH-203,Apparel & Fashion,3,19.38,63.13,Delivered,PayPal,2026-04-19
ORD-100442,CUST-6988,MCH-785,Electronics,1,144.6,149.59,Delivered,UPI / NetBanking,2026-08-01
ORD-100443,CUST-3504,MCH-154,Health & Personal Care,3,38.13,119.38,Delivered,PayPal,2026-07-29
ORD-100444,CUST-3967,MCH-661,Apparel & Fashion,1,26.3,26.3,Delivered,Credit Card,2026-06-29
ORD-100445,CUST-3786,MCH-142,Apparel & Fashion,1,58.69,63.68,Delivered,Stripe,2026-07-05
ORD-100446,CUST-2122,MCH-247,Electronics,1,8.64,13.63,Delivered,Stripe,2026-06-08
ORD-100447,CUST-5079,MCH-249,Electronics,1,38.7,48.69,Delivered,Credit Card,2026-09-18
ORD-100448,CUST-2571,MCH-348,Home & Kitchen,1,23.66,28.65,Delivered,Stripe,2026-06-04
ORD-100449,CUST-6073,MCH-280,Electronics,2,9.44,23.87,Cancelled,Stripe,2026-09-16
ORD-100450,CUST-6104,MCH-466,Sports & Fitness,1,91.46,91.46,Refunded,Credit Card,2026-07-26
ORD-100451,CUST-3143,MCH-518,Sports & Fitness,3,29.18,92.53,Delivered,Credit Card,2026-03-31
ORD-100452,CUST-7806,MCH-400,Electronics,2,73.39,146.78,Delivered,Stripe,2026-09-06
ORD-100453,CUST-8357,MCH-360,Electronics,1,18.72,28.71,Delivered,Apple Pay,2026-05-02
ORD-100454,CUST-4440,MCH-103,Home & Kitchen,2,22.8,50.59,Processing,Stripe,2026-08-18
ORD-100455,CUST-4766,MCH-242,Apparel & Fashion,4,36.37,155.47,Shipped,Stripe,2026-09-08
ORD-100456,CUST-6644,MCH-443,Apparel & Fashion,1,43.78,43.78,Delivered,Apple Pay,2026-08-10
ORD-100457,CUST-3914,MCH-708,Health & Personal Care,1,34.55,39.54,Delivered,PayPal,2026-06-27
ORD-100458,CUST-5968,MCH-343,Health & Personal Care,4,130.39,521.56,Delivered,UPI / NetBanking,2026-07-14
ORD-100459,CUST-6917,MCH-195,Apparel & Fashion,1,121.6,121.6,Refunded,Apple Pay,2026-08-07
ORD-100460,CUST-9787,MCH-563,Apparel & Fashion,1,40.8,50.79,Cancelled,Credit Card,2026-07-04
ORD-100461,CUST-1728,MCH-176,Books & Media,2,101.11,207.21,Delivered,Stripe,2026-08-03
ORD-100462,CUST-2365,MCH-180,Health & Personal Care,1,39.6,39.6,Cancelled,Stripe,2026-09-21
ORD-100463,CUST-5492,MCH-168,Home & Kitchen,2,53.28,116.55,Delivered,Credit Card,2026-06-29
ORD-100464,CUST-1698,MCH-272,Home & Kitchen,3,18.18,59.53,Delivered,Apple Pay,2026-09-09
ORD-100465,CUST-8186,MCH-171,Books & Media,1,20.27,20.27,Processing,PayPal,2026-07-07
ORD-100466,CUST-1395,MCH-402,Electronics,2,27.94,60.87,Delivered,PayPal,2026-09-13
ORD-100467,CUST-8400,MCH-701,Home & Kitchen,2,95.09,195.17,Delivered,Credit Card,2026-06-19
ORD-100468,CUST-9082,MCH-367,Home & Kitchen,1,11.11,11.11,Delivered,Stripe,2026-08-21
ORD-100469,CUST-5171,MCH-521,Apparel & Fashion,1,32.22,37.21,Shipped,Stripe,2026-08-01
ORD-100470,CUST-5360,MCH-650,Electronics,1,49.42,59.41,Shipped,Credit Card,2026-07-24
ORD-100471,CUST-3502,MCH-222,Electronics,1,35.63,40.62,Cancelled,PayPal,2026-09-10
ORD-100472,CUST-1717,MCH-603,Home & Kitchen,1,19.73,24.72,Processing,Credit Card,2026-09-09
ORD-100473,CUST-3782,MCH-596,Apparel & Fashion,1,10.94,15.93,Delivered,PayPal,2026-08-09
ORD-100474,CUST-5946,MCH-149,Sports & Fitness,2,97.21,194.42,Delivered,Credit Card,2026-06-05
ORD-100475,CUST-6486,MCH-646,Electronics,2,17.49,44.97,Delivered,Credit Card,2026-08-04
ORD-100476,CUST-9335,MCH-488,Home & Kitchen,4,34.05,141.19,Delivered,PayPal,2026-04-15
ORD-100477,CUST-5980,MCH-784,Apparel & Fashion,1,26.57,26.57,Processing,UPI / NetBanking,2026-05-15
ORD-100478,CUST-8266,MCH-513,Home & Kitchen,3,33.89,106.66,Delivered,Credit Card,2026-05-23
ORD-100479,CUST-5491,MCH-498,Apparel & Fashion,2,36.47,72.94,Delivered,UPI / NetBanking,2026-07-23
ORD-100480,CUST-8192,MCH-438,Apparel & Fashion,1,13.42,13.42,Delivered,Apple Pay,2026-08-13
ORD-100481,CUST-6588,MCH-201,Sports & Fitness,2,167.68,345.35,Delivered,UPI / NetBanking,2026-06-20
ORD-100482,CUST-8651,MCH-393,Electronics,1,82.15,87.14,Cancelled,Credit Card,2026-09-04
ORD-100483,CUST-4636,MCH-333,Electronics,3,25.24,85.71,Delivered,Stripe,2026-06-15
ORD-100484,CUST-2167,MCH-707,Sports & Fitness,1,33.14,33.14,Delivered,Stripe,2026-06-06
ORD-100485,CUST-2062,MCH-311,Apparel & Fashion,2,17.48,44.95,Refunded,Credit Card,2026-08-31
ORD-100486,CUST-3156,MCH-439,Apparel & Fashion,1,86.17,86.17,Shipped,Stripe,2026-09-06
ORD-100487,CUST-8860,MCH-468,Electronics,1,11.37,16.36,Delivered,Stripe,2026-05-10
ORD-100488,CUST-6161,MCH-176,Home & Kitchen,2,133.25,271.49,Delivered,PayPal,2026-05-04
ORD-100489,CUST-6305,MCH-189,Electronics,3,49.73,149.19,Delivered,Stripe,2026-05-07
ORD-100490,CUST-7541,MCH-692,Sports & Fitness,1,11.69,16.68,Cancelled,PayPal,2026-07-12
ORD-100491,CUST-5729,MCH-193,Electronics,1,63.72,63.72,Shipped,Stripe,2026-04-23
ORD-100492,CUST-8330,MCH-359,Apparel & Fashion,1,44.4,44.4,Delivered,Apple Pay,2026-05-04
ORD-100493,CUST-6334,MCH-747,Home & Kitchen,1,28.69,28.69,Processing,Credit Card,2026-08-31
ORD-100494,CUST-9924,MCH-684,Books & Media,3,37.55,122.64,Delivered,Credit Card,2026-08-21
ORD-100495,CUST-5330,MCH-185,Electronics,1,44.99,44.99,Shipped,Credit Card,2026-07-30
ORD-100496,CUST-9010,MCH-495,Home & Kitchen,1,29.83,34.82,Delivered,Credit Card,2026-04-06
